season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1.0,0.0,12.0,8.0,0.0,4.0,1.0,2.0,0.20000000298023224,0.25760000944137573,0.6399999856948853,0.0,3.0,207.0,210
1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.23999999463558197,0.28790000081062317,0.6000000238418579,0.0,0.0,3.0,3
1.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,0.25999999046325684,0.25760000944137573,0.6499999761581421,0.1940000057220459,25.0,223.0,248
1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.25999999046325684,0.24240000545978546,0.699999988079071,0.28360000252723694,0.0,4.0,4
4.0,0.0,12.0,1.0,0.0,6.0,0.0,2.0,0.30000001192092896,0.28790000081062317,0.5199999809265137,0.25369998812675476,4.0,39.0,43
1.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.2199999988079071,0.2273000031709671,0.6899999976158142,0.16419999301433563,3.0,5.0,8
2.0,1.0,3.0,13.0,0.0,4.0,1.0,1.0,0.5799999833106995,0.5454999804496765,0.7799999713897705,0.08959999680519104,83.0,215.0,298
2.0,1.0,6.0,17.0,0.0,0.0,0.0,1.0,0.699999988079071,0.6363999843597412,0.3400000035762787,0.25369998812675476,192.0,386.0,578
1.0,0.0,3.0,6.0,0.0,1.0,1.0,1.0,0.20000000298023224,0.1817999929189682,0.75,0.3880999982357025,3.0,31.0,34
2.0,0.0,5.0,23.0,0.0,4.0,1.0,1.0,0.699999988079071,0.6514999866485596,0.6499999761581421,0.1940000057220459,17.0,73.0,90
1.0,0.0,1.0,23.0,0.0,0.0,0.0,2.0,0.23999999463558197,0.21209999918937683,0.6499999761581421,0.28360000252723694,5.0,16.0,21
3.0,0.0,8.0,9.0,0.0,6.0,0.0,1.0,0.7400000095367432,0.6970000267028809,0.699999988079071,0.22390000522136688,60.0,155.0,215
2.0,1.0,5.0,9.0,0.0,1.0,1.0,2.0,0.5,0.4848000109195709,0.8199999928474426,0.22390000522136688,61.0,289.0,350
2.0,1.0,6.0,17.0,0.0,6.0,0.0,1.0,0.8399999737739563,0.7121000289916992,0.23999999463558197,0.0,238.0,257.0,495
2.0,1.0,6.0,13.0,0.0,4.0,1.0,1.0,0.699999988079071,0.6363999843597412,0.3700000047683716,0.28360000252723694,65.0,250.0,315
3.0,0.0,9.0,13.0,0.0,4.0,1.0,2.0,0.6600000262260437,0.6061000227928162,0.8299999833106995,0.1940000057220459,38.0,155.0,193
3.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,0.7200000286102295,0.6970000267028809,0.7900000214576721,0.13429999351501465,91.0,179.0,270
2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.25999999046325684,0.2273000031709671,0.30000001192092896,0.2985000014305115,1.0,6.0,7
2.0,1.0,6.0,5.0,0.0,6.0,0.0,1.0,0.6000000238418579,0.6212000250816345,0.5600000023841858,0.10450000315904617,4.0,15.0,19
1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.25999999046325684,0.2727000117301941,0.8700000047683716,0.13429999351501465,2.0,20.0,22
1.0,0.0,12.0,3.0,0.0,4.0,1.0,1.0,0.4399999976158142,0.43939998745918274,0.6700000166893005,0.16419999301433563,0.0,6.0,6
2.0,0.0,6.0,16.0,0.0,0.0,0.0,3.0,0.6800000071525574,0.6363999843597412,0.8299999833106995,0.28360000252723694,115.0,235.0,350
4.0,0.0,12.0,9.0,0.0,2.0,1.0,1.0,0.25999999046325684,0.25760000944137573,0.6000000238418579,0.16419999301433563,10.0,223.0,233
1.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,0.23999999463558197,0.25760000944137573,0.3199999928474426,0.10450000315904617,9.0,148.0,157
2.0,0.0,5.0,21.0,0.0,2.0,1.0,1.0,0.5400000214576721,0.5152000188827515,0.8799999952316284,0.25369998812675476,23.0,151.0,174
1.0,1.0,1.0,4.0,0.0,4.0,1.0,2.0,0.20000000298023224,0.2273000031709671,0.5899999737739563,0.08959999680519104,0.0,5.0,5
2.0,1.0,5.0,3.0,0.0,3.0,1.0,1.0,0.5600000023841858,0.5303000211715698,0.8299999833106995,0.08959999680519104,0.0,6.0,6
4.0,0.0,12.0,16.0,0.0,3.0,1.0,3.0,0.41999998688697815,0.42419999837875366,0.9399999976158142,0.1940000057220459,3.0,28.0,31
1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.2800000011920929,0.25760000944137573,0.6499999761581421,0.28360000252723694,3.0,12.0,15
4.0,0.0,10.0,16.0,0.0,0.0,0.0,1.0,0.6600000262260437,0.6212000250816345,0.5,0.13429999351501465,223.0,247.0,470
4.0,0.0,10.0,1.0,0.0,5.0,1.0,1.0,0.4399999976158142,0.43939998745918274,0.8799999952316284,0.0,3.0,25.0,28
1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.1599999964237213,0.19699999690055847,0.7400000095367432,0.08959999680519104,0.0,6.0,6
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.11999999731779099,0.12120000272989273,0.5,0.28360000252723694,1.0,0.0,1
2.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.6000000238418579,0.6212000250816345,0.49000000953674316,0.13429999351501465,166.0,224.0,390
2.0,0.0,4.0,5.0,0.0,4.0,1.0,2.0,0.41999998688697815,0.42419999837875366,0.5400000214576721,0.5522000193595886,0.0,14.0,14
1.0,1.0,1.0,16.0,0.0,3.0,1.0,1.0,0.3400000035762787,0.33329999446868896,0.5299999713897705,0.16419999301433563,29.0,217.0,246
3.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.699999988079071,0.666700005531311,0.7400000095367432,0.13429999351501465,21.0,30.0,51
1.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.41999998688697815,0.42419999837875366,0.9399999976158142,0.3582000136375427,1.0,1.0,2
3.0,1.0,6.0,11.0,0.0,3.0,1.0,1.0,0.7400000095367432,0.6514999866485596,0.30000001192092896,0.32839998602867126,64.0,145.0,209
2.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.36000001430511475,0.33329999446868896,0.46000000834465027,0.2985000014305115,0.0,8.0,8
4.0,0.0,11.0,17.0,0.0,2.0,1.0,3.0,0.4399999976158142,0.43939998745918274,1.0,0.08959999680519104,4.0,161.0,165
1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.03999999910593033,0.030300000682473183,0.3799999952316284,0.2985000014305115,0.0,3.0,3
3.0,0.0,7.0,16.0,0.0,5.0,1.0,1.0,0.9599999785423279,0.8636000156402588,0.30000001192092896,0.3880999982357025,35.0,198.0,233
1.0,0.0,1.0,22.0,0.0,4.0,1.0,2.0,0.2199999988079071,0.21209999918937683,0.5099999904632568,0.28360000252723694,1.0,51.0,52
4.0,0.0,10.0,14.0,0.0,5.0,1.0,1.0,0.6200000047683716,0.6212000250816345,0.4300000071525574,0.3582000136375427,37.0,119.0,156
1.0,0.0,3.0,16.0,0.0,2.0,1.0,1.0,0.3799999952316284,0.3939000070095062,0.27000001072883606,0.16419999301433563,26.0,82.0,108
2.0,0.0,4.0,8.0,0.0,5.0,1.0,2.0,0.25999999046325684,0.24240000545978546,0.8700000047683716,0.25369998812675476,8.0,198.0,206
4.0,0.0,10.0,6.0,0.0,4.0,1.0,1.0,0.4000000059604645,0.4090999960899353,0.6600000262260437,0.1940000057220459,4.0,110.0,114
2.0,0.0,3.0,4.0,0.0,5.0,1.0,1.0,0.18000000715255737,0.21209999918937683,0.7400000095367432,0.10450000315904617,3.0,2.0,5
4.0,0.0,11.0,12.0,0.0,4.0,1.0,2.0,0.41999998688697815,0.42419999837875366,0.6700000166893005,0.3582000136375427,18.0,149.0,167
3.0,0.0,8.0,17.0,0.0,5.0,1.0,1.0,0.7400000095367432,0.7121000289916992,0.7400000095367432,0.25369998812675476,56.0,433.0,489
2.0,1.0,5.0,21.0,0.0,1.0,1.0,2.0,0.5799999833106995,0.5454999804496765,0.8299999833106995,0.08959999680519104,7.0,145.0,152
1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.23999999463558197,0.24240000545978546,0.47999998927116394,0.13429999351501465,3.0,3.0,6
3.0,0.0,9.0,13.0,0.0,4.0,1.0,2.0,0.6800000071525574,0.6363999843597412,0.8299999833106995,0.3880999982357025,14.0,112.0,126
1.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,0.4000000059604645,0.4090999960899353,0.9399999976158142,0.10450000315904617,2.0,9.0,11
2.0,1.0,5.0,21.0,0.0,5.0,1.0,1.0,0.6000000238418579,0.6212000250816345,0.4000000059604645,0.0,49.0,209.0,258
3.0,0.0,8.0,3.0,0.0,6.0,0.0,1.0,0.6200000047683716,0.5909000039100647,0.7799999713897705,0.0,9.0,42.0,51
2.0,1.0,5.0,6.0,0.0,5.0,1.0,1.0,0.4399999976158142,0.43939998745918274,0.7699999809265137,0.13429999351501465,14.0,168.0,182
2.0,1.0,5.0,7.0,0.0,1.0,1.0,3.0,0.5600000023841858,0.5303000211715698,0.8799999952316284,0.2985000014305115,7.0,146.0,153
4.0,0.0,10.0,17.0,0.0,0.0,0.0,1.0,0.4000000059604645,0.4090999960899353,0.3499999940395355,0.10450000315904617,54.0,191.0,245
4.0,0.0,12.0,23.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.25760000944137573,0.6899999976158142,0.0,4.0,31.0,35
2.0,1.0,5.0,21.0,0.0,1.0,1.0,1.0,0.6200000047683716,0.6061000227928162,0.6899999976158142,0.08959999680519104,31.0,210.0,241
2.0,0.0,4.0,14.0,1.0,5.0,0.0,1.0,0.5400000214576721,0.5152000188827515,0.5199999809265137,0.25369998812675476,57.0,106.0,163
1.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.23999999463558197,0.2273000031709671,0.6000000238418579,0.22390000522136688,12.0,35.0,47
3.0,0.0,7.0,21.0,0.0,3.0,1.0,1.0,0.7400000095367432,0.666700005531311,0.47999998927116394,0.10450000315904617,49.0,196.0,245
4.0,0.0,11.0,19.0,0.0,2.0,1.0,2.0,0.4000000059604645,0.4090999960899353,0.8199999928474426,0.32839998602867126,6.0,244.0,250
1.0,0.0,2.0,13.0,0.0,2.0,1.0,1.0,0.2199999988079071,0.2273000031709671,0.550000011920929,0.16419999301433563,3.0,52.0,55
1.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,0.23999999463558197,0.24240000545978546,0.8700000047683716,0.16419999301433563,3.0,23.0,26
4.0,0.0,12.0,18.0,0.0,5.0,1.0,1.0,0.3400000035762787,0.3635999858379364,0.6100000143051147,0.0,10.0,308.0,318
1.0,1.0,1.0,12.0,0.0,3.0,1.0,1.0,0.30000001192092896,0.25760000944137573,0.38999998569488525,0.4925000071525574,6.0,155.0,161
4.0,0.0,9.0,23.0,0.0,2.0,1.0,1.0,0.6000000238418579,0.5454999804496765,0.8799999952316284,0.08959999680519104,11.0,82.0,93
4.0,0.0,11.0,18.0,0.0,3.0,1.0,1.0,0.3400000035762787,0.30300000309944153,0.49000000953674316,0.32839998602867126,7.0,369.0,376
2.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,0.5799999833106995,0.5454999804496765,0.5600000023841858,0.13429999351501465,0.0,1.0,1
1.0,0.0,3.0,1.0,0.0,6.0,0.0,2.0,0.30000001192092896,0.3181999921798706,0.8100000023841858,0.10450000315904617,5.0,20.0,25
1.0,0.0,1.0,15.0,0.0,6.0,0.0,2.0,0.4399999976158142,0.43939998745918274,0.7699999809265137,0.2985000014305115,40.0,70.0,110
2.0,1.0,3.0,11.0,0.0,3.0,1.0,2.0,0.5199999809265137,0.5,0.8299999833106995,0.16419999301433563,38.0,154.0,192
1.0,0.0,3.0,18.0,0.0,2.0,1.0,1.0,0.3199999928474426,0.3181999921798706,0.38999998569488525,0.1940000057220459,10.0,214.0,224
3.0,0.0,6.0,1.0,0.0,4.0,1.0,1.0,0.6399999856948853,0.6212000250816345,0.5299999713897705,0.13429999351501465,13.0,19.0,32
1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.10000000149011612,0.07580000162124634,0.49000000953674316,0.3880999982357025,0.0,3.0,3
1.0,1.0,1.0,10.0,0.0,2.0,1.0,3.0,0.30000001192092896,0.28790000081062317,0.8700000047683716,0.25369998812675476,1.0,61.0,62
3.0,0.0,8.0,19.0,0.0,2.0,1.0,1.0,0.6600000262260437,0.6212000250816345,0.5,0.08959999680519104,68.0,397.0,465
1.0,0.0,3.0,11.0,0.0,1.0,1.0,1.0,0.36000001430511475,0.33329999446868896,0.4000000059604645,0.25369998812675476,26.0,45.0,71
1.0,1.0,2.0,18.0,0.0,0.0,0.0,1.0,0.30000001192092896,0.28790000081062317,0.5199999809265137,0.25369998812675476,10.0,171.0,181
2.0,1.0,5.0,7.0,0.0,5.0,1.0,1.0,0.41999998688697815,0.42419999837875366,0.5,0.25369998812675476,6.0,345.0,351
3.0,1.0,6.0,14.0,0.0,0.0,0.0,1.0,0.8399999737739563,0.7272999882698059,0.30000001192092896,0.2985000014305115,253.0,298.0,551
2.0,0.0,6.0,8.0,0.0,2.0,1.0,1.0,0.5799999833106995,0.5454999804496765,0.49000000953674316,0.3880999982357025,45.0,441.0,486
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14000000059604645,0.16670000553131104,0.4300000071525574,0.10450000315904617,2.0,18.0,20
1.0,0.0,1.0,23.0,0.0,1.0,1.0,2.0,0.1599999964237213,0.15150000154972076,0.6399999856948853,0.25369998812675476,3.0,21.0,24
3.0,0.0,7.0,18.0,0.0,5.0,1.0,1.0,0.9200000166893005,0.8636000156402588,0.3700000047683716,0.32839998602867126,49.0,313.0,362
1.0,0.0,2.0,3.0,0.0,6.0,0.0,1.0,0.41999998688697815,0.42419999837875366,0.14000000059604645,0.2985000014305115,0.0,7.0,7
2.0,1.0,6.0,5.0,0.0,6.0,0.0,1.0,0.5,0.4848000109195709,0.7200000286102295,0.1940000057220459,1.0,11.0,12
3.0,0.0,7.0,18.0,0.0,1.0,1.0,1.0,0.8600000143051147,0.833299994468689,0.5299999713897705,0.3880999982357025,57.0,415.0,472
1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.20000000298023224,0.2273000031709671,0.5099999904632568,0.08959999680519104,0.0,4.0,4
1.0,0.0,2.0,12.0,0.0,1.0,1.0,1.0,0.5600000023841858,0.5303000211715698,0.2199999988079071,0.44780001044273376,27.0,99.0,126
2.0,1.0,4.0,10.0,0.0,6.0,0.0,1.0,0.6000000238418579,0.6061000227928162,0.6399999856948853,0.28360000252723694,183.0,299.0,482
3.0,0.0,9.0,12.0,0.0,4.0,1.0,2.0,0.6600000262260437,0.5909000039100647,0.9399999976158142,0.22390000522136688,17.0,85.0,102
3.0,0.0,7.0,23.0,0.0,4.0,1.0,1.0,0.7599999904632568,0.7423999905586243,0.75,0.1940000057220459,28.0,95.0,123
2.0,0.0,5.0,14.0,0.0,3.0,1.0,1.0,0.5,0.4848000109195709,0.5099999904632568,0.3880999982357025,13.0,94.0,107
2.0,0.0,4.0,8.0,0.0,6.0,0.0,1.0,0.30000001192092896,0.3181999921798706,0.699999988079071,0.10450000315904617,10.0,45.0,55
2.0,0.0,4.0,15.0,0.0,6.0,0.0,3.0,0.3400000035762787,0.30300000309944153,0.7599999904632568,0.3880999982357025,72.0,64.0,136
2.0,1.0,5.0,1.0,0.0,4.0,1.0,1.0,0.6000000238418579,0.5605999827384949,0.8299999833106995,0.16419999301433563,12.0,16.0,28
3.0,0.0,8.0,22.0,0.0,3.0,1.0,1.0,0.699999988079071,0.6514999866485596,0.6499999761581421,0.1940000057220459,29.0,142.0,171
2.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,0.6600000262260437,0.6212000250816345,0.6899999976158142,0.1940000057220459,84.0,195.0,279
2.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.5,0.4848000109195709,0.25,0.28360000252723694,195.0,209.0,404
4.0,0.0,11.0,6.0,0.0,6.0,0.0,1.0,0.25999999046325684,0.24240000545978546,0.6000000238418579,0.25369998812675476,3.0,20.0,23
4.0,0.0,11.0,10.0,0.0,6.0,0.0,1.0,0.3199999928474426,0.30300000309944153,0.5299999713897705,0.25369998812675476,56.0,171.0,227
2.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,0.36000001430511475,0.33329999446868896,0.5299999713897705,0.2985000014305115,1.0,6.0,7
1.0,1.0,2.0,4.0,0.0,4.0,1.0,1.0,0.4000000059604645,0.4090999960899353,0.7599999904632568,0.22390000522136688,0.0,1.0,1
2.0,1.0,5.0,12.0,0.0,3.0,1.0,2.0,0.6600000262260437,0.6212000250816345,0.6899999976158142,0.08959999680519104,42.0,206.0,248
4.0,0.0,10.0,21.0,0.0,6.0,0.0,1.0,0.5,0.4848000109195709,0.41999998688697815,0.22390000522136688,53.0,115.0,168
1.0,1.0,2.0,21.0,0.0,2.0,1.0,1.0,0.3400000035762787,0.33329999446868896,0.6100000143051147,0.16419999301433563,7.0,147.0,154
1.0,0.0,3.0,21.0,0.0,5.0,1.0,1.0,0.6200000047683716,0.6212000250816345,0.46000000834465027,0.10450000315904617,22.0,91.0,113
4.0,0.0,11.0,3.0,0.0,1.0,1.0,3.0,0.4399999976158142,0.43939998745918274,1.0,0.13429999351501465,0.0,4.0,4
1.0,0.0,2.0,16.0,0.0,4.0,1.0,3.0,0.3799999952316284,0.3939000070095062,0.6200000047683716,0.28360000252723694,4.0,67.0,71
1.0,0.0,12.0,16.0,0.0,6.0,0.0,1.0,0.3199999928474426,0.3181999921798706,0.41999998688697815,0.1940000057220459,25.0,74.0,99
1.0,0.0,12.0,7.0,0.0,6.0,0.0,3.0,0.3799999952316284,0.3939000070095062,0.7599999904632568,0.0,6.0,13.0,19
2.0,1.0,6.0,14.0,0.0,6.0,0.0,1.0,0.6399999856948853,0.6212000250816345,0.3799999952316284,0.2985000014305115,259.0,388.0,647
2.0,0.0,6.0,15.0,0.0,5.0,1.0,1.0,0.699999988079071,0.6363999843597412,0.2800000011920929,0.28360000252723694,56.0,156.0,212
2.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.46000000834465027,0.4544999897480011,0.8799999952316284,0.22390000522136688,1.0,16.0,17
2.0,0.0,5.0,2.0,0.0,1.0,1.0,2.0,0.4399999976158142,0.43939998745918274,0.7699999809265137,0.22390000522136688,16.0,19.0,35
2.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.36000001430511475,0.34850001335144043,0.7099999785423279,0.22390000522136688,3.0,8.0,11
4.0,0.0,11.0,20.0,0.0,6.0,0.0,2.0,0.41999998688697815,0.42419999837875366,0.5799999833106995,0.0,55.0,86.0,141
1.0,1.0,1.0,17.0,0.0,5.0,1.0,1.0,0.41999998688697815,0.42419999837875366,0.5,0.582099974155426,16.0,406.0,422
2.0,0.0,5.0,13.0,0.0,1.0,1.0,2.0,0.6200000047683716,0.6061000227928162,0.6899999976158142,0.1940000057220459,51.0,119.0,170
2.0,0.0,5.0,22.0,0.0,3.0,1.0,1.0,0.5199999809265137,0.5,0.8299999833106995,0.0,14.0,103.0,117
4.0,0.0,12.0,12.0,0.0,3.0,1.0,2.0,0.36000001430511475,0.3635999858379364,0.5699999928474426,0.08959999680519104,6.0,138.0,144
1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.23999999463558197,0.28790000081062317,0.6499999761581421,0.0,1.0,14.0,15
